movie_id,title,genres,genre_ids,release_year,release_date,runtime,rating,vote_count,popularity,overview,poster_path,backdrop_path,original_language,original_title,adult,video
TMDB24795,Angels in the Outfield,Comedy|Family|Fantasy,"35, 10751, 14",1994,1994-07-15,0,6.003,473,3.0202,"Roger is a foster child whose irresponsible father promises to get his act together when Roger's favourite baseball team, the California Angels, wins the pennant. The problem is that the Angels are in last place, so Roger prays for help to turn the team around. Sure enough, his prayers are answered in the form of angel Al.",/7WRt6l7tiXVPG9zLco1rwy5Ffw9.jpg,/yrMfznQbmMtz9YgivpPLxShS4RD.jpg,en,Angels in the Outfield,False,False
TMDB20156,Exotica,Drama,18,1994,1994-09-29,0,6.607,383,2.5945,"In the upscale Toronto strip club Exotica, dancer Christina is visited nightly by the obsessive Francis, a depressed tax auditor. Her ex-boyfriend, the club's MC, Eric, still jealously pines for her even as he introduces her onstage, but Eric is having his own relationship problems with the club's female owner. Thomas, a mysterious pet-shop owner, is about to become unexpectedly involved in their lives.",/pWcJdcIHjL3P6NaEJKeV6ONfAMV.jpg,/sdgWn2YmR2h0HWFUGXmvbCerQCR.jpg,en,Exotica,False,False
TMDB9624,On Deadly Ground,Action|Adventure|Thriller,"28, 12, 53",1994,1994-02-18,0,5.227,507,4.1562,Forrest Taft is an environmental agent who works for the Aegis Oil Company in Alaska. Aegis Oil's corrupt CEO is the kind of person who doesn't care whether or not oil spills into the ocean or onto the land—just as long as it's making money for him.,/8jnO8EByAsfupWj9RjQxYAO4AUH.jpg,/ttCHDsVpepLV1PoRYSePPcXrtYH.jpg,en,On Deadly Ground,False,False
TMDB11317,My Girl 2,Comedy|Family,"35, 10751",1994,1994-02-11,0,6.03,526,1.8829,"Vada Sultenfuss has a holiday coming up, and an assignment: to do an essay on someone she admires and has never met. She decides she wants to do an assignment on her mother, but quickly realises she knows very little about her. She manages to get her father to agree to let her go to LA to stay with her Uncle Phil and do some research on her mother.",/hEZ6L72eBORRnoUxf4pip5U76pq.jpg,/hjPVkTY33THHwSJ0lWbwRZcX8y4.jpg,en,My Girl 2,False,False
TMDB11777,I.Q.,Comedy|Drama|Romance,"35, 18, 10749",1994,1994-12-24,0,6.016,483,3.2828,Albert Einstein helps a young man who's in love with Einstein's niece to catch her attention by pretending temporarily to be a great physicist.,/1dLR9LX4O8DSyaU5OR3N0472IR.jpg,/16ik8U3nxKZnRUguOUIxFe2yYdk.jpg,en,I.Q.,False,False
TMDB527,Once Were Warriors,Drama,18,1994,1994-09-02,0,7.373,479,4.5287,"In a violent relationship, it takes a mother’s strength to save herself and her children from the man she loved. Once Were Warriors is a violent love story set against a contemporary urban backdrop.",/kRNANrGG50AaU2TwN0kg7tkYqlQ.jpg,/ninIdXC6iCDKuQRKFJw7nY4uRY2.jpg,en,Once Were Warriors,False,False
TMDB236,Muriel's Wedding,Comedy|Drama|Romance,"35, 18, 10749",1994,1994-09-29,0,6.8,484,2.1971,"Socially awkward Muriel Heslop wants nothing more than to get married. Unfortunately, due to her oppressive politician father, Muriel has never even been on a date. Ostracized by her more socially adept friends, Muriel runs into fellow outcast Rhonda Epinstalk, and the two move from their small Australian town to the big city of Sydney, where Muriel changes her name and begins the arduous task of redesigning her life to match her fantasies.",/zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg,/x4sqnmV2nAKIG6cmt9WAF9xRA2M.jpg,en,Muriel's Wedding,False,False
TMDB10714,The Jungle Book,Family|Adventure|Drama,"10751, 12, 18",1994,1994-12-23,0,5.964,491,7.8171,"Raised by wild animals since childhood, Mowgli is drawn away from the jungle by the beautiful Kitty. But Mowgli must eventually face corrupt Capt. Boone, who wants both Kitty's hand and the treasures of Monkey City – a place only Mowgli can find.",/rYoE6cuup9Ofam6AuYaiJLxF9OO.jpg,/5lOwzugTtyk5aREUmMmGgK9UuuM.jpg,en,The Jungle Book,False,False
TMDB17809,Fist of Legend,Action,28,1994,1994-12-22,0,7.471,590,10.6311,"Chen returns to his school when he finds out that his martial arts teacher has died. When he learns that his school students are harassed by some hooligans, he gears himself up to save them.",/Aqa1Yuog2OFrduwSffxZc2w4Tnk.jpg,/2XMjBxdICJWVmBMlbge2JySz7X9.jpg,zh,精武英雄,False,False
TMDB178,Blown Away,Action,28,1994,1994-07-01,0,6.208,602,3.5619,"Blown Away tells the story of Jimmy Dove, who works for the Boston bomb squad. Shortly after Dove leaves the force, his partner is killed by a bomb that Dove thinks might have been made by someone he knows.",/fD23iryzdjfRU05nQAQriD0A3AR.jpg,/8d6kHxFAIE2P54WpxAssgpm5W0Z.jpg,en,Blown Away,False,False
TMDB2124,Color of Night,Romance|Mystery|Thriller,"10749, 9648, 53",1994,1994-08-19,0,5.745,617,3.5154,A color-blind psychiatrist is stalked by an unknown killer after taking over his murdered friend's therapy group and becomes embroiled in an intense affair with a mysterious woman who may be connected to the crime.,/w1OBPkf3BxeC7543YzFwiKIwBFJ.jpg,/3yFGxAMXvfsVWIEmzRbntELcdkw.jpg,en,Color of Night,False,False
TMDB11479,"Little Indian, Big City",Adventure|Drama|Family|Comedy,"12, 18, 10751, 35",1994,1994-12-14,0,5.975,619,5.4553,"Stephen, an international trader, tracks down his ex-wife Patricia in some Amazonian backwater. He needs her consent to a divorce so that he can marry Charlotte. Unfortunately, he discovers a son he didn’t know he had – Mimi-Siku. The young jungle boy yearns to see Paris so Stephen reluctantly agrees to take him back home with him for a few days. How will Mimi-Siku react to life in the great metropolis?",/nUFHWv42GRJcjLTQa5IYBEuVzmK.jpg,/fxSRvXYp0iPKUaKQ3gsj8xmgdHI.jpg,fr,Un Indien dans la ville,False,False
TMDB9369,Asterix Conquers America,Family|Animation|Adventure|Comedy,"10751, 16, 12, 35",1994,1994-09-29,0,6.209,631,2.4966,"When marauding Romans capture - and catapult - their pal Getafix into lands unknown, the shrewd and cunning Asterix and his able sidekick Obelix spring into action! But their journey leads them to a strange and dangerous new world, where they must face a tribe of Indians, a stampeding herd of buffalo and a medicine man with designs on their magic potion!",/lKSunt7dnbITSopaEeeR7KfeSHb.jpg,/XBY0iPOFVghrFPT5I3heiToGca.jpg,de,Asterix in Amerika,False,False
TMDB11164,D2: The Mighty Ducks,Comedy|Action|Family|Drama,"35, 28, 10751, 18",1994,1994-03-25,0,6.211,643,8.2027,"After Gordon Bombay's hockey comeback is cut short he is named coach of Team USA Hockey for the Junior Goodwill Games. Bombay reunites the Mighty Ducks and introduces a few new players, however, he finds himself distracted by his newfound fame and must regather if the Ducks are to defeat tournament favourites Iceland.",/veGW1N6QUglP4osDdOUI6CZCcBI.jpg,/qdJL2ckIXn4Hrwre80ZA0hJVLt9.jpg,en,D2: The Mighty Ducks,False,False
TMDB40751,Ashes of Time,Drama|Action,"18, 28",1994,1994-09-17,0,7.1,388,9.2637,"Ouyang Feng is a heartbroken and cynical man who spends his days in the desert, connecting expert swordsmen with those seeking revenge and willing to pay for it. Throughout five seasons in exile, Ouyang spins tales of his clients' unrequited loves and unusual acts of bravery.",/ciyEwAbvoMHPP3281cgSnfslu43.jpg,/smtzZRpE8hQkQNnhQg2TIRfcWcj.jpg,cn,東邪西毒,False,False
TMDB10451,Eat Drink Man Woman,Comedy|Drama|Romance,"35, 18, 10749",1994,1994-08-03,0,7.621,392,5.1024,"Retired and widowed Chinese master chef Chu lives in modern day Taipei, with his three attractive daughters, all of whom are unattached. Soon, each daughter encounters a new man in their lives. When these new relationships blossom, stereotypes are broken and the living situation within the family changes.",/olhIWtIBFg6VWK59DEd4lAvgVgz.jpg,/tllmUjmEQKF0OaH7FgqZYnLBsYB.jpg,zh,飲食男女,False,False
TMDB10452,Queen Margot,Drama|History|Romance,"18, 36, 10749",1994,1994-05-13,0,7.2,414,1.9605,"Paris, Kingdom of France, August 18, 1572. To avoid the outbreak of a religious war, the Catholic princess Marguerite de Valois, sister of the feeble King Charles IX, marries the Huguenot King Henry III of Navarre.",/8uGkhBLiJMIkwohGPo3iB9AuwDg.jpg,/h0lGYUOxXKCM1W7cgvHN1UW1TC4.jpg,fr,La Reine Margot,False,False
TMDB25284,The Last Seduction,Thriller|Crime|Romance|Drama,"53, 80, 10749, 18",1994,1994-05-26,0,6.769,415,2.2652,A devious femme fatale steals her husband’s drug money and hides out in a small town where she meets the perfect dupe for her next scheme.,/kK8IiJDkz2Tv6DwaK60vJVHKH85.jpg,/8KbWuuthHkS7U1wntWCrgo36igG.jpg,en,The Last Seduction,False,False
TMDB27793,The NeverEnding Story III,Family|Fantasy|Adventure|Comedy,"10751, 14, 12, 35",1994,1994-10-26,0,4.482,420,4.1084,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg,/leuav0ikW74sCZyuthKyvcKYVMP.jpg,de,Die unendliche Geschichte III - Rettung aus Phantásien,False,False
TMDB4954,Drop Zone,Action|Thriller|Crime,"28, 53, 80",1994,1994-12-08,0,5.7,445,7.0541,"A daring prison break from an airliner at 30,000 feet leaves U.S. Marshal Pete Nessip mourning a brother and gunning for revenge. After being ordered to turn in his badge, he seeks out Jessie Crossman, a noted skydiver, and offers to sponsor her crew for the annual Independence Day parachuting show in Washington, D.C., if she trains him. Meanwhile, the mastermind behind the mid-air jailbreak is planning a daring computer theft on Independence Day.",/bbveyfmq6pGrzKL0l4waeA2WHHp.jpg,/hZh1kD7Dp8aMTc3OP41KGREH52V.jpg,en,Drop Zone,False,False
TMDB10464,"Corrina, Corrina",Comedy|Family|Romance,"35, 10751, 10749",1994,1994-08-12,0,6.7,446,2.7611,"When Manny Singer's wife dies, his young daughter Molly becomes mute and withdrawn. To help cope with looking after Molly, he hires sassy housekeeper Corrina Washington, who coaxes Molly out of her shell and shows father and daughter a whole new way of life. Manny and Corrina's friendship delights Molly and enrages the other townspeople.",/xuEubxRGut2Yh118RyNa6ruXXCp.jpg,/uFh5qOyctqOOuEayOOoukE8CkV9.jpg,en,"Corrina, Corrina",False,False
TMDB20726,Little Giants,Comedy|Family,"35, 10751",1994,1994-10-14,0,6.475,463,5.5343,"When Danny O'Shea's daughter is cut from the Peewee football team just for being a girl, he decides to form his own team, composed of other ragtag players who were also cut. Can his team really learn enough to beat the elite team, coached by his brother, a former pro player?",/AkfXNOeKgJSOD08StGd0599auiZ.jpg,/gl58xoX8NK95vIgtIMCsKsd2its.jpg,en,Little Giants,False,False
TMDB10447,No Escape,Action|Drama|Science Fiction|Thriller,"28, 18, 878, 53",1994,1994-04-29,0,6.238,473,6.4975,"In the year 2022, a ruthless prison warden has created the ultimate solution for his most troublesome and violent inmates: Absolom, a secret jungle island where prisoners are abandoned and left to die. But Marine Captain John Robbins, convicted of murdering a commanding officer, is determined to escape the island in order to reveal the truth behind his murderous actions and clear his name.",/jRwMdEb5bxwVARU2VmOADTflLfZ.jpg,/tgp4OH8lBhXMnj23h2jM8A99DHr.jpg,en,No Escape,False,False
TMDB15997,The Land Before Time II: The Great Valley Adventure,Animation|Adventure|Family,"16, 12, 10751",1994,1994-12-12,0,6.293,586,10.343,"This time, while building a hideaway in their new home of the Great Valley, Littlefoot and the gang rescue a mysterious egg from two scheming egg-nappers and make a starling surprise - and new friend - when the egg hatches.",/1lIkU6gbqMx4oRDGegawLdQdLJD.jpg,/8Db2ogq0e4UepMMxwqdv79YJMNq.jpg,en,The Land Before Time II: The Great Valley Adventure,False,False
TMDB10660,It Could Happen to You,Comedy|Drama|Romance,"35, 18, 10749",1994,1994-07-16,0,6.714,900,4.8595,"Charlie Lang is a simple, kindhearted New York City cop. When he realizes he has no money to tip waitress Yvonne Biasi, Lang offers her half the winnings of his lottery ticket. Amazingly, the ticket happens to be a winner, in the sum of $4 million. True to his word, Lang proceeds to share the prize money with Biasi, which infuriates his greedy wife, Muriel. Not content with the arrangement, Muriel begins scheming to take all the money.",/6UOaeLDOdwwTMQtbl5YL6EGjqy0.jpg,/rHqIKBrvmRTExmi7XN31OjRSPKT.jpg,en,It Could Happen to You,False,False
TMDB12160,Wyatt Earp,Western|Drama|Action|Adventure,"37, 18, 28, 12",1994,1994-06-24,0,6.773,913,8.0238,"From Wichita to Dodge City, to the O.K. Corral in Tombstone, Wyatt Earp is taught that nothing matters more than family and the law. Joined by his brothers and Doc Holliday, Earp wages war on the dreaded Clanton and McLaury gangs.",/51LItgyecu2KMAtIchYogEykCIu.jpg,/8Nhn88ZaR8txXSLptWMBgWm3QnJ.jpg,en,Wyatt Earp,False,False
TMDB11546,Police Academy: Mission to Moscow,Comedy|Crime,"35, 80",1994,1994-06-09,0,4.602,958,11.9099,"The Russians seek help in dealing with the Mafia from the veterans of the Police Academy. They head off to Moscow, in order to find evidence against Konstantin Konali, who marketed a computer game that everyone in the world is playing.",/3517XQ9LpoEykyYq2TuDNS45MPP.jpg,/Y8b33EkncHL9mLRVvSPSB2SQol.jpg,en,Police Academy: Mission to Moscow,False,False
TMDB8987,The River Wild,Adventure|Thriller|Drama,"12, 53, 18",1994,1994-09-30,0,6.452,942,3.2438,"Gail and Tom Hartman are struggling to stay together and decide to take a white-water rafting holiday adventure in Montana for their son Roarke's 10th birthday, only to meet up with a pair of mysterious men whose desperation grows, turning their vacation into a nightmare.",/wVgQ2T63ThjIsY4R0qoHXjyllql.jpg,/yIWtX0ulnAUrbd12F9foRzHaT1M.jpg,en,The River Wild,False,False
TMDB10395,Wolf,Horror|Drama|Romance,"27, 18, 10749",1994,1994-06-17,0,6.128,991,2.5529,"An aging publisher becomes a demon wolf and, with this newfound youthful vigor, fights to keep his job.",/5TprU55U2zjAMCwr2jQra3zj1zu.jpg,/dAFKnTzyOBbZyRCAb33F632ctva.jpg,en,Wolf,False,False
TMDB22586,The Swan Princess,Family|Animation|Fantasy|Adventure|Comedy,"10751, 16, 14, 12, 35",1994,1994-11-18,0,6.588,993,3.133,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",/f5YvIPrkJ9HCsNbgzWJJyxXVNhj.jpg,/hKXmvyBGkyIYfKPAgJdH40q1ozh.jpg,en,The Swan Princess,False,False
TMDB13962,Blank Check,Comedy|Family,"35, 10751",1994,1994-02-11,0,5.959,530,2.4691,"Bullied by his siblings and nagged by his parents, 11-year-old Preston Waters is fed up with his family — especially their frugality. But he gets his chance to teach them a lesson when a money-laundering criminal nearly bulldozes Preston with his car and compensates the boy with a blank check. Preston makes the check out for $1 million and goes on a spending spree he'll never forget.",/qhsH1BGqeCDHoogt5ebxOgERJGb.jpg,/ddpmx0dH1bXOp3jQt18GHaLwbAX.jpg,en,Blank Check,False,False
TMDB11450,Quiz Show,History|Drama,"36, 18",1994,1994-08-25,0,7.252,970,3.1026,"Herbert Stempel's transformation into an unexpected television personality unfolds as he secures victory on the cherished American game show, 'Twenty-One.' However, when the show introduces the highly skilled contestant Charles Van Doren to replace Stempel, it compels Stempel to let out his frustrations and call out the show as rigged. Lawyer Richard Goodwin steps in and attempts to uncover the orchestrated deception behind the scenes.",/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg,/zfKV7ePKCw1n4VOZ2R6glMQRNKe.jpg,en,Quiz Show,False,False
TMDB8011,Highlander III: The Sorcerer,Fantasy|Action|Adventure,"14, 28, 12",1994,1994-11-29,0,4.757,536,1.6892,"Starts off in the 15th century, with Connor McLeod training with another immortal swordsman, the Japanese sorcerer Nakano. When an evil immortal named Kane kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.",/9OwpKEb4kR3s3tgfJUMX7yficcm.jpg,/1ulygMNAaR6KINjI6Fqcx1N82ag.jpg,en,Highlander III: The Sorcerer,False,False
TMDB1945,Nell,Drama|Thriller,"18, 53",1994,1994-12-23,0,6.5,541,2.4349,"In a remote woodland cabin, a small town doctor discovers Nell — a beautiful young hermit woman with many secrets.",/aIDp3x2YfijtdherR28pIH6yenn.jpg,/3Nv0jfMQvGKv4wL9rESZeyEw9Wl.jpg,en,Nell,False,False
TMDB10531,Death and the Maiden,Drama|Thriller,"18, 53",1994,1994-05-04,0,7.065,549,1.1638,A political activist is convinced that her guest is a man who once tortured her for the government.,/yrGpwavZwfprhjVRHMHc165q22u.jpg,/buQbUKiV7fn0vX1mwH6D0Uvvv2t.jpg,en,Death and the Maiden,False,False
TMDB39106,Dragon Ball Z: Bio-Broly,Animation|Action|Science Fiction,"16, 28, 878",1994,1994-07-09,0,5.8,554,8.0351,"Jaga Bada, Mr. Satan's old sparring partner, has invited Satan to his personal island to hold a grudge match. Trunks and Goten decide to come for the adventure and Android #18 is following Satan for the money he owes her. Little do they know that Jaga Bada's scientist have found a way to resurrect Broly, the legendary Super Saiyan.",/A0VKJ6eRIubW6wH4eAwcpQfjoRD.jpg,/fZL8BvRSgDrdpBHiEnJ8ROB0rgN.jpg,ja,ドラゴンボールＺ 超戦士撃破!!勝のはオレだ,False,False
